performance_review_id,average_rating,customer_feedback_score,total_reviews,completion_rate,cancellation_rate,response_time,no_show_rate
1956,4.9,95.57,5,84.79,4.55,19.92,0.52
1957,4.5,89.65,3,81.8,4.7,22.56,1.76
1958,4.1,79.27,3,83.53,9.12,20.69,2.82
1959,4.5,92.44,3,82.15,9.11,19.02,2.11
1960,4.7,98.19,4,83.0,8.99,22.38,3.18
1961,3.7,73.24,1,85.91,12.24,24.19,2.82
1962,4.1,80.42,3,86.02,9.89,21.08,2.12
1963,4.8,100.62,4,88.98,3.94,20.93,1.15
1964,4.1,81.45,2,85.94,10.32,24.95,5.29
1965,4.4,87.89,3,89.19,6.7,22.19,3.71
1966,4.4,86.52,3,85.23,8.68,20.48,4.12
1967,3.8,80.1,1,78.7,9.29,23.7,3.88
1968,4.0,80.69,2,86.12,10.47,24.51,2.85
1969,4.0,82.62,2,84.93,8.05,20.41,2.15
1970,3.5,73.12,0,79.14,7.37,23.3,4.95
1971,3.5,68.42,0,79.74,10.34,24.78,5.3
1972,4.7,93.34,4,85.11,4.43,20.83,4.19
1973,3.9,81.48,2,86.3,11.59,22.43,5.73
1974,4.3,84.63,3,82.44,7.76,20.59,3.1
1975,3.9,80.94,2,86.63,9.12,20.65,3.89
1976,4.9,102.41,5,91.1,8.24,16.6,0.84
1977,3.9,79.23,2,83.31,9.55,22.07,3.23
1978,4.1,84.42,3,83.8,7.02,22.78,5.5
1979,4.8,99.05,5,85.2,4.88,20.14,0.96
1980,4.8,99.45,4,81.68,6.11,19.76,4.27
1981,3.8,74.95,1,77.78,11.3,23.26,4.42
1982,4.7,89.51,4,88.54,8.17,18.71,2.43
1983,4.2,83.02,2,83.22,10.68,21.6,2.3
1984,4.2,85.74,3,80.0,5.33,20.03,4.25
1985,3.7,73.5,1,78.64,8.01,21.89,4.44
1986,3.6,74.49,1,84.98,7.18,23.4,4.28
1987,4.6,90.57,4,84.17,8.21,23.57,1.86
1988,4.2,85.35,3,87.58,5.75,21.16,1.87
1989,4.2,80.86,3,81.55,5.5,24.82,3.68
1990,4.6,94.49,4,85.93,7.07,19.95,2.05
1991,4.6,92.46,4,80.7,6.17,20.23,3.63
1992,3.7,71.04,1,81.22,10.69,25.98,5.49
1993,4.4,85.92,3,85.87,7.22,18.96,2.53
1994,3.7,76.49,1,78.34,8.95,22.29,5.28
1995,4.6,91.83,4,86.29,6.25,23.44,1.83
1996,4.5,87.16,3,86.47,9.23,21.04,3.91
1997,4.9,102.67,5,88.87,5.17,16.67,0.26
1998,3.6,74.15,1,83.26,8.7,21.88,3.41
1999,3.6,76.57,1,78.61,8.73,27.04,3.78
2000,3.9,77.27,2,82.68,6.98,25.64,5.29
2001,3.9,77.75,2,86.82,10.96,23.15,2.47
2002,3.9,81.98,1,85.98,6.68,21.38,2.95
2003,4.9,98.25,5,91.53,8.25,21.38,1.63
2004,3.9,80.07,2,80.86,7.5,22.35,2.24
2005,3.9,75.52,2,84.87,11.2,22.91,5.25
2006,4.6,91.47,4,86.7,8.44,21.69,3.04
2007,4.2,80.23,3,79.33,8.39,21.32,5.2
2008,4.7,91.06,4,89.24,7.42,20.97,0.72
2009,3.6,67.01,0,82.27,8.66,26.91,3.89
2010,4.2,79.39,3,80.49,8.35,23.98,4.53
2011,3.6,76.77,0,76.3,8.45,23.89,5.5
2012,3.6,69.42,1,83.87,9.11,23.33,3.77
2013,4.9,99.63,5,82.79,7.39,18.11,2.58
2014,3.7,77.39,1,76.91,7.86,23.29,5.78
2015,4.3,86.51,3,83.27,9.63,21.76,1.53
2016,4.1,78.53,3,79.35,7.46,22.1,4.67
2017,4.0,82.28,2,86.64,8.69,20.8,3.01
2018,4.8,97.0,5,86.2,8.75,17.78,4.19
2019,3.5,72.31,0,80.69,11.09,24.06,5.15
2020,4.5,92.7,4,89.28,7.87,21.37,1.13
2021,4.9,102.75,5,87.3,7.07,19.96,1.81
2022,4.3,86.74,3,82.54,10.11,21.72,5.27
2023,4.9,96.42,5,89.97,4.29,20.83,3.12
2024,3.6,73.48,1,79.93,10.38,26.02,4.0
2025,4.1,77.68,3,81.18,7.6,22.17,4.1
2026,3.9,81.97,2,84.23,5.87,21.15,4.6
2027,4.6,88.19,4,88.52,4.45,20.78,0.89
2028,5.0,98.28,5,90.42,4.45,18.29,0.72
2029,3.9,81.16,2,86.78,9.19,21.23,4.41
2030,4.5,90.97,4,87.87,9.29,23.89,2.61
2031,3.8,74.94,1,84.2,10.85,23.02,3.16
2032,4.3,85.73,3,87.57,7.92,22.55,4.49
2033,4.2,87.55,3,78.5,5.34,22.14,3.56
2034,5.0,98.4,5,86.12,4.22,16.86,1.24
2035,4.4,91.7,3,86.88,6.5,18.73,1.85
2036,4.0,75.88,2,83.5,9.23,23.75,4.44
2037,3.7,76.77,1,77.78,6.79,22.68,5.27
2038,3.7,77.48,1,79.04,9.58,22.66,5.28
2039,3.8,72.82,2,79.87,11.51,26.54,3.28
2040,3.9,77.3,2,82.68,10.03,23.17,4.58
2041,4.8,92.65,5,89.82,7.88,16.98,4.02
2042,4.3,88.07,3,88.32,8.69,20.84,2.81
2043,4.3,86.35,3,86.5,5.84,22.31,2.24
2044,3.7,75.35,0,84.43,7.06,23.17,5.69
2045,4.8,92.96,5,86.2,8.08,16.96,1.11
2046,4.6,89.12,4,84.4,7.87,20.27,1.81
2047,3.6,67.41,1,79.43,10.15,22.24,3.2
2048,4.6,90.22,3,86.66,4.84,21.31,1.87
2049,4.3,86.6,3,80.24,8.22,22.52,3.04
2050,3.6,75.58,1,81.29,6.89,21.83,3.06
2051,4.2,85.67,3,85.15,5.61,20.94,5.09
2052,4.2,83.35,3,82.89,6.77,21.68,3.65
2053,3.7,78.53,0,85.53,9.06,24.5,4.95
2054,4.9,100.19,5,88.08,3.52,18.18,1.69
2055,4.8,100.3,4,83.7,3.82,18.53,3.08
2056,4.5,90.28,4,84.79,8.36,23.9,2.73
2057,4.2,81.59,3,85.25,8.32,19.45,4.65
2058,4.1,77.53,3,81.24,8.4,25.53,5.09
2059,4.5,92.26,4,80.8,6.71,18.29,3.69
2060,4.3,82.21,3,84.83,10.46,20.53,3.37
2061,3.6,70.03,1,84.98,7.0,24.56,5.93
2062,4.3,86.32,3,83.85,5.68,19.66,3.38
2063,4.7,94.64,4,90.06,7.29,18.01,1.05
2064,4.2,85.01,3,86.85,5.72,20.74,2.07
2065,3.6,68.66,0,76.97,10.24,27.44,6.59
2066,4.7,92.8,4,88.08,6.81,19.48,1.45
2067,3.8,77.17,2,80.85,11.93,24.2,5.66
2068,3.9,82.7,2,79.5,11.1,24.63,3.19
2069,3.7,76.28,1,82.87,12.07,25.65,4.32
2070,4.0,84.23,2,84.93,6.18,24.13,4.62
2071,4.6,94.62,4,82.3,8.91,19.62,1.44
2072,4.3,86.92,3,88.14,5.37,19.47,4.35
2073,3.8,72.92,2,84.01,9.9,22.49,5.16
2074,4.8,97.67,5,90.83,7.42,18.06,2.57
2075,4.8,97.23,5,84.67,4.07,17.62,2.66
2076,4.8,97.02,5,90.89,6.9,16.95,0.82
2077,3.9,77.9,2,80.69,6.11,26.01,3.94
2078,4.2,84.29,3,79.04,6.66,24.73,1.95
2079,5.0,98.34,4,90.13,8.03,16.3,1.23
2080,4.7,94.19,4,88.04,4.43,18.24,4.2
2081,3.5,66.98,0,80.98,7.39,22.84,5.3
2082,3.6,75.05,1,80.4,9.36,23.29,5.77
2083,4.2,80.86,3,78.82,10.0,20.42,3.9
2084,4.9,93.85,5,88.25,3.26,22.08,0.98
2085,4.3,85.36,3,83.17,6.73,19.31,3.78
2086,4.2,85.58,3,84.1,10.3,20.47,4.62
2087,3.7,73.38,1,80.29,7.11,21.68,3.15
2088,4.5,87.77,4,89.66,5.86,23.88,4.27
2089,4.7,94.58,4,87.04,8.07,22.71,2.82
2090,4.1,80.47,2,85.49,8.46,23.9,1.82
2091,4.7,98.33,4,90.36,8.39,19.76,2.68
2092,4.9,102.23,5,87.92,3.47,17.54,1.78
2093,3.8,76.02,2,76.62,11.62,22.13,3.59
2094,4.3,84.28,3,79.34,10.21,21.46,4.49
2095,3.9,80.37,2,84.02,6.73,25.01,5.8
2096,4.7,89.37,4,83.79,3.6,18.79,3.65
2097,4.4,87.75,3,85.29,10.24,20.26,4.59
2098,4.5,88.36,2,82.02,6.89,21.6,4.64
2099,4.7,98.21,4,83.7,6.83,18.63,4.25
2100,4.1,77.12,2,83.05,8.9,23.11,2.26
2101,4.9,98.53,5,91.76,7.54,18.72,2.03
2102,4.3,88.41,3,85.16,9.47,19.01,1.4
2103,3.7,73.85,1,85.36,7.56,23.62,4.63
2104,4.5,85.85,4,89.59,5.42,23.52,4.7
2105,4.7,98.72,4,83.08,8.66,18.96,1.4
2106,4.0,80.18,2,80.61,10.42,21.94,4.56
2107,4.8,97.14,5,89.2,6.81,17.2,2.98
2108,4.9,95.37,5,90.67,8.77,20.09,0.84
2109,3.9,77.83,2,82.19,10.21,25.5,3.15
2110,5.0,99.29,4,92.43,3.8,18.12,1.85
2111,3.7,69.75,1,76.12,11.48,22.64,3.35
2112,3.8,72.06,2,79.5,8.59,26.54,4.74
2113,3.8,79.37,1,82.73,6.32,25.27,4.34
2114,4.8,93.4,5,86.19,5.03,20.2,2.48
2115,4.5,86.95,3,81.17,8.58,19.83,1.54
2116,3.7,74.05,1,79.68,12.16,22.52,4.67
2117,4.2,86.69,3,78.75,6.56,23.49,1.8
2118,4.4,83.62,3,85.93,5.78,21.53,4.73
2119,3.6,72.77,1,84.43,10.08,24.72,4.17
2120,4.8,92.19,5,90.35,7.97,17.24,3.83
2121,4.7,89.36,4,88.0,7.88,20.27,3.41
2122,4.3,81.53,3,83.66,7.96,23.74,4.46
2123,5.0,103.34,5,87.62,6.29,21.68,1.26
2124,4.1,78.18,3,79.37,6.65,20.24,2.71
2125,5.0,95.45,5,85.91,5.1,19.79,1.63
2126,4.5,89.38,4,81.88,5.53,21.41,1.1
2127,4.5,93.44,3,88.21,9.31,23.34,4.68
2128,3.7,71.62,1,85.15,7.08,25.71,4.15
2129,4.8,95.22,5,86.87,7.18,22.59,4.35
2130,4.1,77.4,3,85.28,6.76,25.36,4.85
2131,3.7,73.49,1,77.21,9.25,22.55,2.92
2132,3.5,70.78,0,81.09,8.8,26.35,5.64
2133,4.3,86.71,3,86.03,6.54,21.98,2.48
2134,4.3,84.32,3,83.53,6.16,20.09,2.37
2135,4.6,90.16,4,82.93,8.22,18.77,1.83
2136,4.8,92.07,5,90.27,5.29,17.29,4.06
2137,3.6,70.67,1,82.93,11.06,26.37,4.8
2138,4.6,87.99,4,89.5,6.44,19.55,3.48
2139,3.8,78.67,1,84.68,9.38,25.94,3.52
2140,4.8,100.66,5,91.4,6.36,20.45,2.49
2141,4.7,98.7,4,82.92,9.26,21.24,2.0
2142,4.3,89.65,3,79.87,6.8,20.55,2.68
2143,4.6,93.01,4,83.87,4.95,20.34,1.79
2144,4.0,82.01,2,78.79,10.97,22.47,3.64
2145,4.2,81.85,3,83.73,5.95,20.61,4.24
2146,4.7,95.31,4,87.33,8.41,22.2,1.49
2147,4.2,83.56,3,84.28,5.8,22.93,5.46
2148,4.0,79.82,2,80.09,9.45,20.22,2.5
2149,4.2,86.58,3,87.59,5.8,24.12,3.52
2150,4.7,91.82,4,81.21,8.94,17.84,0.94
2151,4.0,78.18,2,80.98,8.89,22.42,2.09
2152,3.8,80.25,0,83.69,8.08,24.23,6.09
2153,4.6,87.56,4,88.17,4.54,17.65,4.04
2154,4.7,93.86,4,85.16,5.63,21.12,3.38
2155,3.7,78.13,1,76.17,10.63,25.16,6.06
2156,3.9,79.1,2,83.18,8.11,24.32,5.41
2157,3.7,74.46,1,76.63,7.88,22.18,5.19
2158,4.0,77.5,2,78.58,8.96,21.53,5.39
2159,4.2,82.43,3,85.0,7.41,20.68,3.16
2160,4.6,95.52,4,83.62,4.69,23.36,3.01
2161,4.5,90.59,4,83.48,4.92,18.41,4.11
2162,4.4,88.15,3,84.37,8.54,20.97,1.54
2163,4.0,76.0,2,87.29,11.35,25.23,5.43
2164,4.8,91.16,4,91.15,4.5,21.42,1.03
2165,4.2,88.64,3,82.66,9.54,24.13,5.06
2166,5.0,98.77,5,85.15,3.03,21.83,1.25
2167,4.5,91.03,3,83.03,6.29,20.32,2.31
2168,3.7,69.8,1,78.69,9.44,23.06,2.9
2169,4.5,91.83,3,85.32,5.61,18.18,4.54
2170,4.0,84.33,1,83.57,8.68,20.9,2.7
2171,4.5,90.76,4,84.89,9.3,21.37,3.52
2172,3.6,68.26,1,79.58,12.37,22.55,5.38
2173,3.8,76.82,1,78.61,6.7,25.22,3.52
2174,4.8,98.66,5,86.33,4.73,17.02,4.34
2175,3.8,75.06,2,79.91,11.97,22.36,2.66
2176,4.8,99.8,4,86.92,4.72,20.97,2.83
2177,3.9,79.49,2,83.75,9.96,21.93,4.12
2178,4.5,93.99,3,86.33,5.52,22.37,1.98
2179,4.5,91.24,4,84.62,6.14,23.98,1.65
2180,4.3,82.31,3,84.56,5.75,23.58,4.35
2181,4.0,78.1,2,80.35,10.64,22.05,5.67
2182,3.8,73.02,2,76.74,11.4,26.2,2.83
2183,3.5,74.09,0,81.25,8.78,22.31,3.78
2184,4.0,82.6,2,80.03,10.44,24.35,5.95
2185,4.5,91.76,4,86.69,6.15,18.14,1.06
2186,4.9,96.01,5,89.47,3.39,17.45,2.23
2187,4.8,92.84,4,90.66,7.65,22.73,2.46
2188,4.6,94.56,4,90.08,7.28,19.77,1.85
2189,4.7,93.74,4,81.11,5.05,22.12,3.25
2190,4.5,87.26,4,89.9,5.52,20.26,4.78
2191,3.9,79.17,2,83.83,11.65,25.44,4.0
2192,4.9,93.4,5,88.44,7.98,22.19,3.2
2193,4.5,88.26,4,80.15,8.86,20.61,3.58
2194,4.3,85.69,3,87.61,5.37,22.16,3.29
2195,3.7,70.48,1,77.45,10.93,24.97,2.8
2196,4.2,88.85,3,86.87,6.19,24.81,4.57
2197,4.2,81.09,3,78.66,10.76,20.74,3.05
2198,4.8,92.3,5,87.96,3.41,20.47,1.3
2199,4.3,83.04,3,83.35,6.71,20.75,5.19
2200,4.1,84.69,1,80.01,7.77,20.9,4.89
2201,5.0,99.26,5,83.58,7.45,16.51,3.85
2202,3.7,74.65,1,80.4,11.0,24.92,3.62
2203,4.1,77.21,3,79.23,7.45,24.89,5.14
2204,3.6,67.34,0,80.36,10.09,23.71,5.23
2205,4.6,91.46,4,86.75,8.71,20.92,4.73
2206,4.9,101.17,5,90.27,2.91,20.25,3.99
2207,3.9,81.85,2,83.79,10.61,22.89,6.09
2208,4.8,91.87,5,82.15,8.78,22.22,4.21
2209,3.9,78.38,2,80.07,5.99,22.58,2.23
2210,4.9,102.13,5,84.88,3.07,17.15,3.16
2211,4.6,90.88,4,89.65,5.77,18.46,1.89
2212,4.7,97.3,4,89.68,3.93,22.55,3.42
2213,3.5,66.34,0,78.7,9.88,27.93,6.92
2214,4.9,102.35,5,82.71,7.17,18.13,0.36
2215,4.6,94.51,4,89.44,7.1,18.46,3.07
2216,4.0,84.41,2,86.38,6.68,22.89,4.94
2217,4.7,95.77,4,89.55,7.33,21.46,1.61
2218,3.9,76.63,2,85.45,9.91,24.07,3.1
2219,4.8,100.38,5,86.3,8.69,22.51,0.64
2220,3.7,71.76,1,77.77,7.28,26.11,2.98
2221,4.6,90.32,4,85.27,7.85,22.81,3.43
2222,4.3,88.01,3,83.95,10.07,22.05,3.42
2223,3.6,74.65,1,80.4,9.71,23.56,2.92
2224,3.9,82.29,2,82.39,7.97,24.61,6.08
2225,3.5,67.05,0,77.58,8.02,24.63,5.62
2226,4.2,86.98,3,82.16,10.1,20.93,3.66
2227,4.0,82.39,2,81.84,7.87,20.91,3.09
2228,4.4,83.64,3,80.81,9.85,21.57,3.83
2229,3.9,76.87,2,81.55,10.89,23.97,3.66
2230,3.9,75.83,2,85.1,8.06,23.81,5.01
2231,4.6,90.04,4,88.78,7.14,18.3,3.53
2232,3.6,76.83,0,79.62,6.86,25.02,3.17
2233,4.9,99.43,5,87.19,4.38,17.41,3.84
2234,4.8,98.18,4,81.84,7.36,20.78,2.35
2235,4.5,94.77,4,86.74,8.07,20.58,2.57
2236,4.4,86.77,3,83.55,6.42,23.49,5.02
2237,4.8,99.02,5,85.95,7.95,21.47,2.15
2238,3.8,75.35,1,85.24,7.52,25.15,5.28
2239,3.6,75.7,1,80.12,9.47,25.8,5.42
2240,3.9,74.81,2,77.21,8.64,23.76,2.86
2241,4.7,98.48,4,83.27,5.44,17.57,4.56
2242,3.6,69.19,0,80.26,12.43,25.53,4.65
2243,4.4,86.26,3,83.74,8.48,21.2,2.78
2244,5.0,102.56,5,91.1,5.74,18.82,3.68
2245,4.8,94.94,5,86.92,6.16,19.07,2.52
2246,4.3,87.08,2,85.9,5.56,24.37,4.22
2247,3.6,71.45,1,80.19,8.93,23.1,6.18
2248,4.7,96.42,4,85.4,7.44,19.1,1.54
2249,4.4,85.28,3,83.96,9.85,24.18,1.88
2250,3.7,69.58,1,80.11,11.3,26.06,2.87
2251,3.6,70.0,1,80.89,8.5,21.68,6.39
2252,4.9,97.74,5,84.5,5.4,21.84,1.0
2253,4.5,86.68,4,88.91,4.5,19.36,2.23
2254,4.7,92.55,4,84.33,4.01,21.44,1.74
2255,4.8,95.0,5,82.98,5.92,20.12,1.62
2256,4.4,83.57,3,80.47,7.48,21.62,3.87
2257,4.3,86.83,3,79.13,6.18,23.11,5.22
2258,4.1,85.84,3,82.23,9.06,20.84,3.12
2259,4.0,76.52,2,79.38,9.72,20.95,3.63
2260,4.2,84.98,3,78.72,6.69,23.11,4.68
2261,4.7,95.65,4,86.2,7.95,18.94,2.33
2262,4.4,87.19,3,86.3,5.53,24.24,4.9
2263,4.8,98.01,5,82.36,6.37,19.51,2.41
2264,4.2,83.11,3,83.11,9.73,19.87,2.99
2265,4.4,88.05,3,86.94,7.52,22.51,5.09
2266,4.4,83.07,3,89.36,9.75,20.24,2.9
2267,4.4,89.92,3,86.17,4.65,19.29,2.12
2268,4.6,93.61,4,82.95,7.23,20.14,1.51
2269,3.9,73.38,2,84.17,9.17,26.19,6.18
2270,4.3,84.68,2,84.98,8.56,21.27,4.41
2271,3.7,78.79,1,78.12,11.4,23.28,4.23
2272,4.1,81.21,2,86.51,9.56,22.27,5.11
2273,4.2,84.02,3,82.77,9.64,19.27,3.79
2274,4.5,94.1,4,89.62,5.73,18.8,2.27
2275,4.9,100.17,5,89.23,5.12,21.5,3.17
2276,4.4,88.82,3,85.95,8.06,24.27,4.18
2277,4.6,94.98,4,87.78,7.02,18.55,2.8
2278,4.3,89.64,3,83.78,10.37,22.01,1.58
2279,4.5,89.57,3,85.05,5.12,23.8,1.31
2280,3.6,71.75,1,84.01,8.81,22.54,5.95
2281,3.9,76.86,2,83.81,9.24,21.52,5.49
2282,4.0,84.67,2,86.47,10.71,25.56,4.71
2283,4.2,85.97,3,87.41,10.48,23.43,4.96
2284,3.6,67.83,0,85.26,8.72,22.51,5.68
2285,3.7,77.63,1,83.0,6.8,23.56,6.19
2286,3.9,77.81,2,82.02,8.33,20.74,2.8
2287,5.0,95.69,5,84.16,4.87,18.6,1.55
2288,4.0,80.5,1,84.55,11.42,24.67,3.86
2289,4.2,83.17,2,81.42,7.49,22.52,2.79
2290,3.8,79.78,0,79.33,7.93,24.68,5.3
2291,4.4,85.04,3,81.88,6.49,20.36,4.85
2292,3.9,81.26,2,85.75,8.18,21.37,3.85
2293,3.8,76.58,2,85.18,11.03,20.88,6.17
2294,4.3,81.55,3,85.31,5.09,23.73,3.47
2295,3.5,74.72,0,79.73,8.9,25.82,5.09
2296,3.5,70.13,0,81.72,12.8,23.38,5.4
2297,3.8,73.91,2,82.57,7.02,23.31,3.47
2298,3.6,71.69,0,79.66,11.16,26.41,4.33
2299,3.7,77.58,1,79.8,8.54,24.43,4.81
2300,4.0,78.05,2,81.33,8.99,21.8,5.77
2301,4.7,90.93,4,86.89,4.0,18.8,3.17
2302,4.4,84.29,3,85.98,6.14,19.71,2.53
2303,4.3,83.98,3,83.52,7.61,23.74,1.44
2304,3.9,80.8,2,86.69,7.19,23.89,6.13
2305,4.9,97.72,5,82.84,6.05,20.65,2.17
2306,4.1,79.27,1,81.47,6.52,24.76,5.55
2307,3.6,68.66,1,79.69,10.6,27.52,5.0
2308,4.4,86.33,2,79.67,9.73,19.9,3.62
2309,3.7,78.4,1,79.65,6.91,22.29,5.45
2310,4.0,78.43,2,80.24,6.8,22.77,3.28
2311,4.3,90.88,3,84.06,9.67,19.01,4.2
2312,4.8,95.85,5,84.86,6.89,21.55,2.51
2313,4.2,80.79,3,85.76,5.37,24.5,4.29
2314,4.6,95.91,4,85.6,6.62,21.72,4.14
2315,5.0,99.6,5,83.8,3.76,17.61,0.74
2316,3.7,76.1,1,83.5,7.59,21.94,5.05
2317,3.9,82.84,2,77.99,11.44,22.69,2.41
2318,4.1,77.5,2,86.39,9.77,24.6,2.21
2319,4.1,77.97,3,87.31,9.38,21.69,4.5
2320,4.1,84.2,3,81.22,6.63,19.81,2.08
2321,4.9,95.82,5,91.26,3.51,18.05,2.58
2322,4.6,88.84,4,88.43,8.92,23.54,1.68
2323,4.4,83.39,3,88.72,4.34,22.46,2.42
2324,4.0,75.22,2,84.16,7.83,25.41,2.52
2325,4.7,96.74,4,83.36,5.07,21.85,1.59
2326,4.9,94.34,5,90.95,6.22,19.64,3.49
2327,4.7,93.68,3,82.84,4.9,18.09,3.16
2328,3.5,71.06,0,77.13,8.87,24.09,6.8
2329,4.5,89.28,3,82.71,9.1,21.5,1.19
2330,3.6,67.27,1,78.54,10.32,26.82,5.97
2331,3.9,80.84,1,82.14,6.67,22.01,5.0
2332,3.6,67.11,0,82.63,11.06,22.33,3.84
2333,4.4,90.62,3,88.76,5.54,21.75,4.12
2334,4.5,93.93,4,80.88,6.6,19.06,3.87
2335,3.7,73.33,1,85.54,10.28,24.86,4.44
2336,4.1,82.36,2,87.21,6.83,21.18,4.55
2337,4.2,83.77,3,79.04,7.2,20.59,3.38
2338,4.1,80.89,2,81.6,9.6,22.0,3.14
2339,3.7,77.87,1,84.13,12.03,24.76,4.47
2340,4.1,85.94,3,84.12,8.38,22.87,5.38
2341,4.6,90.36,4,88.29,3.76,19.07,2.34
2342,3.6,73.15,1,82.69,8.73,26.95,4.41
2343,3.6,76.27,1,80.47,9.09,22.26,5.23
2344,4.0,84.62,2,77.91,7.54,20.24,5.01
2345,4.9,98.09,5,87.84,5.42,20.02,3.14
2346,4.5,89.53,4,80.49,7.8,18.74,1.08
2347,4.5,87.79,4,86.04,4.73,21.03,3.75
2348,4.0,84.59,2,85.5,7.14,25.71,3.8
2349,4.4,84.43,3,85.35,7.35,22.59,3.3
2350,3.5,70.8,0,84.97,8.89,25.7,5.25
2351,4.5,87.83,3,84.56,9.95,21.45,3.93
2352,4.9,95.79,5,89.49,5.39,17.48,3.53
2353,4.4,87.05,3,86.17,9.52,21.0,3.79
2354,4.8,100.99,5,91.41,8.48,18.86,2.66
2355,4.6,87.55,4,87.63,8.72,23.32,2.3
2356,3.7,74.79,1,77.64,6.68,22.65,3.15
2357,4.9,93.83,5,91.56,8.49,19.23,4.03
2358,3.6,68.55,1,82.18,7.47,27.23,4.65
2359,4.3,85.4,3,79.59,4.81,23.54,3.66
2360,3.7,74.1,1,82.58,8.89,26.99,5.6
2361,3.5,67.59,0,83.83,8.17,25.65,3.27
2362,4.1,80.16,3,83.77,6.31,21.6,5.22
2363,3.9,73.87,2,80.54,7.53,25.36,5.39
2364,4.2,82.03,3,86.71,6.39,20.95,4.7
2365,4.4,92.67,3,87.33,8.41,19.39,1.29
2366,3.6,76.45,0,80.94,7.82,25.84,4.91
2367,3.7,72.35,1,77.54,9.66,25.03,2.82
2368,4.3,86.71,3,81.51,10.52,24.07,3.6
2369,4.0,84.1,2,84.88,8.09,25.77,4.87
2370,4.6,87.06,4,88.56,7.55,22.74,1.29
2371,4.5,93.11,4,82.79,9.82,18.36,3.78
2372,4.8,100.48,4,85.18,3.93,20.79,2.2
2373,4.5,85.91,4,80.78,6.51,22.71,4.25
2374,4.1,78.61,3,85.13,10.3,25.49,3.93
2375,4.5,94.61,4,80.04,9.59,20.25,2.34
2376,3.9,78.38,2,77.47,9.41,21.42,3.53
2377,4.0,75.14,2,77.54,6.36,25.12,5.59
2378,4.7,91.58,4,87.45,8.81,19.1,2.41
2379,4.2,83.5,3,82.67,5.95,22.79,3.22
2380,4.7,95.93,4,83.98,5.52,19.54,0.76
2381,4.7,96.33,4,90.13,5.65,19.61,2.06
2382,4.8,100.95,5,83.43,5.78,21.19,3.8
2383,4.9,95.88,5,85.89,7.54,18.57,3.24
2384,4.1,82.38,3,87.4,10.01,23.76,2.68
2385,4.0,80.33,2,81.77,9.82,20.09,3.65
2386,4.4,87.06,3,85.05,4.43,20.35,1.99
2387,4.1,78.69,2,78.8,8.59,21.51,5.62
2388,4.4,92.77,3,87.4,8.78,22.89,3.59
2389,4.6,95.53,4,84.73,6.37,19.49,3.82
2390,4.5,89.98,4,88.01,9.67,21.8,3.86
2391,4.1,83.03,2,80.54,10.14,23.73,5.29
2392,3.8,73.27,1,80.72,9.93,24.75,6.2
2393,4.1,82.44,3,85.87,5.57,23.22,1.93
2394,3.7,75.95,1,85.74,10.31,23.68,6.5
2395,4.8,96.15,5,82.1,8.57,19.04,3.88
2396,4.0,84.9,2,85.62,7.78,23.39,3.53
2397,3.7,75.11,0,79.01,11.43,21.58,5.95
2398,3.5,68.71,0,80.51,8.88,27.25,5.95
2399,4.5,92.72,3,82.9,7.42,22.95,4.17
2400,4.5,86.7,3,86.13,7.89,20.08,1.88
2401,4.0,78.85,2,81.04,9.57,23.4,4.59
2402,3.6,70.47,1,78.84,12.0,27.19,2.9
2403,4.1,81.32,3,78.38,6.61,21.23,5.19
2404,4.0,82.82,2,78.97,7.07,24.45,5.8
2405,4.5,89.84,4,89.17,8.22,18.5,3.65
2406,4.4,90.94,3,89.48,5.36,21.54,3.25
2407,4.0,80.76,2,85.31,8.29,25.3,4.9
2408,3.8,74.42,2,79.37,6.22,24.11,3.71
2409,5.0,103.1,5,86.52,3.35,19.7,2.51
2410,4.2,81.38,3,85.9,8.97,24.65,4.48
2411,4.5,87.24,4,89.69,8.48,22.29,1.57
2412,3.7,74.05,1,80.55,7.09,25.38,3.16
2413,4.2,81.61,3,86.8,6.27,22.72,4.46
2414,3.5,65.09,0,84.75,7.59,25.8,4.73
2415,4.3,87.48,3,87.73,7.2,23.62,4.96
2416,4.9,98.11,5,84.27,3.56,22.28,1.45
2417,4.1,81.46,2,78.08,7.82,24.37,1.97
2418,3.6,76.67,0,80.42,11.09,25.85,5.4
2419,3.5,70.71,0,80.31,11.1,22.81,5.74
2420,4.1,85.63,2,80.01,6.88,24.5,4.01
2421,3.7,70.39,1,78.85,10.44,25.62,5.33
2422,3.5,70.69,0,82.65,12.57,26.62,5.1
2423,4.6,95.68,4,85.2,5.79,18.99,3.57
2424,4.2,84.83,3,81.67,6.87,24.62,1.78
2425,3.9,80.18,2,83.23,9.23,20.98,3.67
2426,4.9,96.72,5,88.53,4.27,17.92,1.04
2427,3.7,69.92,1,83.69,10.31,25.18,3.0
2428,4.9,97.58,5,83.57,7.79,20.44,1.14
2429,4.0,78.94,2,84.92,8.26,21.88,2.77
2430,4.8,99.67,5,87.49,7.18,21.01,4.29
2431,4.4,85.44,3,80.08,8.21,20.73,2.35
2432,4.7,98.67,4,88.77,3.63,17.2,1.52
2433,5.0,104.58,5,86.33,3.6,16.98,3.34
2434,3.9,75.48,2,80.3,11.16,25.7,3.88
2435,4.9,96.48,5,86.48,8.43,17.74,1.89
