Unnamed: 0,Booking_ID,User_ID,Provider_ID,Service_ID,Booking_Date,Service_Date,Service_Location,Booking_Status,Payment_Status,Total_Amount,Discount_Applied,Tax_Amount,Final_Payment
266,267,10,553,3,43:34.2,43:34.2,4,Confirmed,Pending,540.8,71.77,97.34,566.37
267,268,10,175,1,43:34.2,43:34.2,4,Completed,Failed,809.35,24.41,145.68,930.62
268,269,10,229,1,43:34.2,43:34.2,4,Completed,Paid,3015.67,305.17,542.82,3253.32
269,270,10,1093,5,43:34.2,43:34.2,4,Confirmed,Failed,4204.78,615.3,756.86,4346.34
270,271,10,1633,7,43:34.2,43:34.2,4,Confirmed,Paid,4609.59,274.31,829.73,5165.01
271,272,10,2551,10,43:34.2,43:34.2,4,Completed,Paid,969.06,30.42,174.43,1113.07
272,273,10,2173,9,43:34.2,43:34.2,4,Cancelled,Pending,3181.89,130.57,572.74,3624.06
273,274,10,1795,7,43:34.2,43:34.2,4,Cancelled,Failed,2951.18,589.34,531.21,2893.05
274,275,10,2605,10,43:34.2,43:34.2,4,Completed,Pending,2780.49,503.97,500.49,2777.01
275,276,10,1471,6,43:34.2,43:34.2,4,Completed,Refunded,3819,696.72,687.42,3809.7
276,277,10,2605,10,43:34.2,43:34.2,4,Confirmed,Failed,773.34,34.2,139.2,878.34
277,278,10,283,2,43:34.2,43:34.2,4,Confirmed,Refunded,4161.6,101.7,749.09,4808.99
278,279,10,2551,10,43:34.2,43:34.2,4,Confirmed,Failed,616.04,70.46,110.89,656.47
279,280,10,2281,9,43:34.2,43:34.2,4,Cancelled,Refunded,827.08,11.68,148.87,964.27
280,281,10,2389,9,43:34.2,43:34.2,4,Cancelled,Refunded,4883.29,392.85,878.99,5369.43
281,282,10,2173,9,43:34.2,43:34.2,4,Cancelled,Failed,2573.52,164.45,463.23,2872.3
282,283,10,1363,6,43:34.2,43:34.2,4,Completed,Failed,4539.94,343.49,817.19,5013.64
283,284,10,1957,8,43:34.2,43:34.2,4,Confirmed,Paid,1861.78,281.93,335.12,1914.97
284,285,10,1093,5,43:34.2,43:34.2,4,Confirmed,Pending,1204.19,21.54,216.75,1399.4
285,286,10,1255,5,43:34.2,43:34.2,4,Cancelled,Refunded,4354.12,661.73,783.74,4476.13
286,287,10,607,3,43:34.2,43:34.2,4,Cancelled,Failed,842.95,77.35,151.73,917.33
287,288,11,658,3,43:34.2,43:34.2,22,Cancelled,Pending,4112.27,79.04,740.21,4773.44
288,289,11,712,3,43:34.2,43:34.2,22,Confirmed,Paid,2701.61,181.25,486.29,3006.65
289,290,11,2440,10,43:34.2,43:34.2,22,Confirmed,Failed,2352.9,225.35,423.52,2551.07
290,291,11,928,4,43:34.2,43:34.2,22,Cancelled,Paid,4052.64,103.52,729.48,4678.6
291,292,11,2332,9,43:34.2,43:34.2,22,Cancelled,Paid,4362.5,41.88,785.25,5105.87
292,293,11,1306,5,43:34.2,43:34.2,22,Cancelled,Pending,2658.55,335.49,478.54,2801.6
293,294,11,1252,5,43:34.2,43:34.2,22,Confirmed,Failed,1195.11,29.31,215.12,1380.92
294,295,11,1468,6,43:34.2,43:34.2,22,Confirmed,Failed,1671.52,144.31,300.87,1828.08
295,296,11,2062,8,43:34.2,43:34.2,22,Confirmed,Failed,2552.07,166.88,459.37,2844.56
296,297,11,388,2,43:34.2,43:34.2,22,Completed,Pending,1196.5,140.25,215.37,1271.62
297,298,11,1144,5,43:34.2,43:34.2,22,Completed,Failed,1383.36,155.05,249,1477.31
298,299,11,1414,6,43:34.2,43:34.2,22,Confirmed,Paid,3370.14,283.45,606.63,3693.32
299,300,11,1306,5,43:34.2,43:34.2,22,Completed,Paid,3145.89,530.6,566.26,3181.55
300,301,11,2332,9,43:34.2,43:34.2,22,Confirmed,Failed,4481.63,8.04,806.69,5280.28
301,302,11,334,2,43:34.2,43:34.2,22,Confirmed,Pending,3691.76,79.49,664.52,4276.79
302,303,11,172,1,43:34.2,43:34.2,22,Cancelled,Paid,2279.05,419.05,410.23,2270.23
303,304,12,380,2,43:34.2,43:34.2,50,Confirmed,Failed,1534.06,3.94,276.13,1806.25
304,305,12,326,2,43:34.2,43:34.2,50,Confirmed,Pending,1907.58,340.57,343.36,1910.37
305,306,12,542,3,43:34.2,43:34.2,50,Cancelled,Pending,3524.49,590.33,634.41,3568.57
306,307,12,1730,7,43:34.2,43:34.2,50,Completed,Failed,4320.8,186.39,777.74,4912.15
307,308,12,2486,10,43:34.2,43:34.2,50,Confirmed,Failed,2493.68,428.81,448.86,2513.73
308,309,12,1190,5,43:34.2,43:34.2,50,Confirmed,Refunded,3779.88,498.37,680.38,3961.89
309,310,12,866,4,43:34.2,43:34.2,50,Completed,Refunded,1356.08,57.12,244.09,1543.05
310,311,12,2594,10,43:34.2,43:34.2,50,Cancelled,Paid,1987.48,216.41,357.75,2128.82
311,312,12,2108,8,43:34.2,43:34.2,50,Confirmed,Refunded,4775.72,537.28,859.63,5098.07
312,313,13,1238,5,43:34.2,43:34.2,28,Confirmed,Failed,2177.89,335.32,392.02,2234.59
313,314,13,2480,10,43:34.2,43:34.2,28,Cancelled,Failed,1037.54,137.92,186.76,1086.38
314,315,13,428,2,43:34.2,43:34.2,28,Confirmed,Pending,1128.11,52.21,203.06,1278.96
315,316,13,2264,9,43:34.2,43:34.2,28,Completed,Paid,4342.39,136.59,781.63,4987.43
316,317,13,2264,9,43:34.2,43:34.2,28,Confirmed,Pending,836.78,122.52,150.62,864.88
317,318,13,536,2,43:34.2,43:34.2,28,Completed,Refunded,4654.07,697,837.73,4794.8
318,319,13,968,4,43:34.2,43:34.2,28,Confirmed,Paid,3942.58,402.47,709.66,4249.77
319,320,13,266,1,43:34.2,43:34.2,28,Completed,Refunded,2677.62,211.18,481.97,2948.41
320,321,13,320,2,43:34.2,43:34.2,28,Confirmed,Refunded,975.95,192.45,175.67,959.17
321,322,13,1724,7,43:34.2,43:34.2,28,Confirmed,Paid,1207.59,64.12,217.37,1360.84
322,323,13,2642,10,43:34.2,43:34.2,28,Completed,Pending,4743.08,793.37,853.75,4803.46
323,324,13,1400,6,43:34.2,43:34.2,28,Cancelled,Paid,694.85,23.92,125.07,796
324,325,13,2588,10,43:34.2,43:34.2,28,Completed,Paid,1094.59,42.96,197.03,1248.66
325,326,13,2588,10,43:34.2,43:34.2,28,Cancelled,Refunded,1286.65,115.54,231.6,1402.71
326,327,13,2588,10,43:34.2,43:34.2,28,Confirmed,Failed,3091.39,559.16,556.45,3088.68
327,328,13,320,2,43:34.2,43:34.2,28,Confirmed,Pending,3566.1,463.07,641.9,3744.93
328,329,13,266,1,43:34.2,43:34.2,28,Confirmed,Failed,1688.21,218.39,303.88,1773.7
329,330,13,2102,8,43:34.2,43:34.2,28,Confirmed,Refunded,612.23,64.15,110.2,658.28
330,331,13,2696,10,43:34.2,43:34.2,28,Completed,Failed,571.7,38.76,102.91,635.85
331,332,13,428,2,43:34.2,43:34.2,28,Confirmed,Failed,4017.15,474.27,723.09,4265.97
332,333,13,1184,5,43:34.2,43:34.2,28,Completed,Paid,2007.66,28.74,361.38,2340.3
333,334,13,2210,9,43:34.2,43:34.2,28,Confirmed,Failed,1728.7,171.32,311.17,1868.55
334,335,13,1022,4,43:34.2,43:34.2,28,Cancelled,Paid,2505.57,476.58,451,2479.99
335,336,13,1076,4,43:34.2,43:34.2,28,Completed,Failed,4158.73,311.24,748.57,4596.06
336,337,13,374,2,43:34.2,43:34.2,28,Confirmed,Pending,882.81,128.61,158.91,913.11
337,338,13,2102,8,43:34.2,43:34.2,28,Confirmed,Failed,1497.81,138.03,269.61,1629.39
338,339,13,2372,9,43:34.2,43:34.2,28,Cancelled,Refunded,2619.11,241.14,471.44,2849.41
339,340,13,2264,9,43:34.2,43:34.2,28,Cancelled,Failed,975.33,107.19,175.56,1043.7
340,341,13,2642,10,43:34.2,43:34.2,28,Confirmed,Pending,1052.02,127.31,189.36,1114.07
341,342,13,2480,10,43:34.2,43:34.2,28,Confirmed,Refunded,1865.9,336.82,335.86,1864.94
342,343,13,2534,10,43:34.2,43:34.2,28,Cancelled,Pending,2795.4,337.41,503.17,2961.16
343,344,13,2264,9,43:34.2,43:34.2,28,Cancelled,Failed,1259.46,81.74,226.7,1404.42
344,345,13,1184,5,43:34.2,43:34.2,28,Completed,Paid,2579.54,141.56,464.32,2902.3
345,346,13,2318,9,43:34.2,43:34.2,28,Confirmed,Failed,4526.57,734,814.78,4607.35
346,347,13,2696,10,43:34.2,43:34.2,28,Completed,Pending,4956.65,373.65,892.2,5475.2
347,348,13,1022,4,43:34.2,43:34.2,28,Cancelled,Pending,3441.08,552.08,619.39,3508.39
348,349,13,266,1,43:34.2,43:34.2,28,Cancelled,Refunded,3820.01,451.69,687.6,4055.92
349,350,13,374,2,43:34.2,43:34.2,28,Cancelled,Paid,4856.56,398.28,874.18,5332.46
350,351,13,1508,6,43:34.2,43:34.2,28,Confirmed,Failed,1402.8,45.32,252.5,1609.98
351,352,13,2102,8,43:34.2,43:34.2,28,Confirmed,Refunded,3694.08,708.82,664.93,3650.19
352,353,13,1022,4,43:34.2,43:34.2,28,Confirmed,Paid,3569.43,516.98,642.5,3694.95
353,354,14,1302,5,43:34.2,43:34.2,12,Completed,Refunded,892.05,116.05,160.57,936.57
354,355,14,1302,5,43:34.2,43:34.2,12,Cancelled,Refunded,4068.07,504.26,732.25,4296.06
355,356,14,1950,8,43:34.2,43:34.2,12,Completed,Failed,3412.32,415.04,614.22,3611.5
356,357,14,1842,7,43:34.2,43:34.2,12,Confirmed,Pending,4127.66,194.36,742.98,4676.28
357,358,14,1734,7,43:34.2,43:34.2,12,Cancelled,Failed,4018.55,736.87,723.34,4005.02
358,359,14,1518,6,43:34.2,43:34.2,12,Cancelled,Pending,1466.75,158.31,264.01,1572.45
359,360,14,492,2,43:34.2,43:34.2,12,Completed,Pending,1818.56,24.08,327.34,2121.82
360,361,14,1572,6,43:34.2,43:34.2,12,Completed,Failed,1515.98,94.68,272.88,1694.18
361,362,14,168,1,43:34.2,43:34.2,12,Confirmed,Paid,2782.68,476.4,500.88,2807.16
362,363,14,978,4,43:34.2,43:34.2,12,Confirmed,Pending,556.8,82.13,100.22,574.89
363,364,14,1356,6,43:34.2,43:34.2,12,Cancelled,Pending,1891.61,232.44,340.49,1999.66
364,365,14,222,1,43:34.2,43:34.2,12,Completed,Pending,2198.52,401.65,395.73,2192.6
365,366,14,870,4,43:34.2,43:34.2,12,Confirmed,Failed,2419.07,403.94,435.43,2450.56
366,367,14,2220,9,43:34.2,43:34.2,12,Cancelled,Failed,2075.51,166.04,373.59,2283.06
367,368,14,1734,7,43:34.2,43:34.2,12,Cancelled,Paid,2735.66,197.43,492.42,3030.65
368,369,14,1680,7,43:34.2,43:34.2,12,Completed,Failed,3926.47,272.39,706.76,4360.84
369,370,14,2544,10,43:34.2,43:34.2,12,Completed,Refunded,1054.64,55.54,189.84,1188.94
370,371,14,2598,10,43:34.2,43:34.2,12,Confirmed,Failed,2154.63,142.16,387.83,2400.3
371,372,14,114,1,43:34.2,43:34.2,12,Confirmed,Refunded,2790.31,513.29,502.26,2779.28
372,373,14,1788,7,43:34.2,43:34.2,12,Confirmed,Paid,1209.12,138.94,217.64,1287.82
373,374,14,2004,8,43:34.2,43:34.2,12,Completed,Paid,1158.7,127.68,208.57,1239.59
374,375,14,1896,8,43:34.2,43:34.2,12,Confirmed,Pending,1835.48,226.53,330.39,1939.34
375,376,14,1950,8,43:34.2,43:34.2,12,Completed,Failed,4064.86,209.17,731.67,4587.36
376,377,14,1788,7,43:34.2,43:34.2,12,Cancelled,Refunded,1436.61,115.16,258.59,1580.04
377,378,14,2004,8,43:34.2,43:34.2,12,Cancelled,Pending,3619.46,227.39,651.5,4043.57
378,379,14,384,2,43:34.2,43:34.2,12,Confirmed,Paid,1777.32,312.04,319.92,1785.2
379,380,15,1044,4,43:34.2,43:34.2,38,Cancelled,Pending,1191.81,226.97,214.53,1179.37
380,381,15,504,2,43:34.2,43:34.2,38,Completed,Paid,4243.31,140.67,763.8,4866.44
381,382,15,72,1,43:34.2,43:34.2,38,Confirmed,Pending,4985.36,136.87,897.36,5745.85
382,383,15,990,4,43:34.2,43:34.2,38,Confirmed,Paid,588.22,114.21,105.88,579.89
383,384,15,1962,8,43:34.2,43:34.2,38,Confirmed,Refunded,3811.31,409.93,686.04,4087.42
384,385,15,1530,6,43:34.2,43:34.2,38,Confirmed,Refunded,4349.82,472.38,782.97,4660.41
385,386,15,2556,10,43:34.2,43:34.2,38,Confirmed,Pending,3183.23,331.9,572.98,3424.31
386,387,15,2340,9,43:34.2,43:34.2,38,Completed,Refunded,2359.53,444.49,424.72,2339.76
387,388,15,2016,8,43:34.3,43:34.3,38,Cancelled,Pending,1899.69,98.07,341.94,2143.56
388,389,15,1098,5,43:34.3,43:34.3,38,Cancelled,Failed,1734.12,322.02,312.14,1724.24
389,390,15,234,1,43:34.3,43:34.3,38,Completed,Refunded,2771.89,112.12,498.94,3158.71
390,391,15,18,1,43:34.3,43:34.3,38,Cancelled,Refunded,1484.09,254.49,267.14,1496.74
391,392,16,576,3,43:34.3,43:34.3,35,Confirmed,Refunded,3660.23,518.61,658.84,3800.46
392,393,16,576,3,43:34.3,43:34.3,35,Confirmed,Failed,4788.25,737.71,861.88,4912.42
393,394,16,954,4,43:34.3,43:34.3,35,Completed,Failed,1985.28,36.19,357.35,2306.44
394,395,16,1602,6,43:34.3,43:34.3,35,Confirmed,Refunded,4184.14,327.27,753.15,4610.02
395,396,16,360,2,43:34.3,43:34.3,35,Completed,Paid,4565.97,595.57,821.87,4792.27
396,397,16,306,2,43:34.3,43:34.3,35,Cancelled,Pending,1993.72,210.35,358.87,2142.24
397,398,16,1548,6,43:34.3,43:34.3,35,Completed,Paid,4750.97,157.49,855.17,5448.65
398,399,16,2196,9,43:34.3,43:34.3,35,Cancelled,Pending,3295.25,207.15,593.14,3681.24
399,400,16,360,2,43:34.3,43:34.3,35,Cancelled,Paid,1124.52,223.58,202.41,1103.35
400,401,16,954,4,43:34.3,43:34.3,35,Cancelled,Failed,3000.67,195.04,540.12,3345.75
401,402,16,1170,5,43:34.3,43:34.3,35,Completed,Paid,2915.35,437.94,524.76,3002.17
402,403,16,1332,5,43:34.3,43:34.3,35,Completed,Refunded,1603.64,221.74,288.66,1670.56
403,404,16,468,2,43:34.3,43:34.3,35,Cancelled,Failed,661.75,119.47,119.11,661.39
404,405,16,1224,5,43:34.3,43:34.3,35,Cancelled,Paid,771.35,73.99,138.84,836.2
405,406,16,954,4,43:34.3,43:34.3,35,Cancelled,Failed,3267.37,620.72,588.13,3234.78
406,407,16,954,4,43:34.3,43:34.3,35,Completed,Failed,4358.4,719.41,784.51,4423.5
407,408,16,1224,5,43:34.3,43:34.3,35,Cancelled,Pending,4041.05,806.58,727.39,3961.86
408,409,16,900,4,43:34.3,43:34.3,35,Confirmed,Failed,662.03,106.86,119.17,674.34
409,410,16,1494,6,43:34.3,43:34.3,35,Confirmed,Failed,3582.2,81.47,644.8,4145.53
410,411,16,1062,4,43:34.3,43:34.3,35,Cancelled,Failed,2768.13,367.31,498.26,2899.08
411,412,16,2088,8,43:34.3,43:34.3,35,Cancelled,Paid,2511.34,239.85,452.04,2723.53
412,413,16,360,2,43:34.3,43:34.3,35,Completed,Pending,4158.09,35.3,748.46,4871.25
413,414,16,360,2,43:34.3,43:34.3,35,Confirmed,Paid,1269.91,77.07,228.58,1421.42
414,415,16,2196,9,43:34.3,43:34.3,35,Confirmed,Failed,3050.16,150.47,549.03,3448.72
415,416,16,144,1,43:34.3,43:34.3,35,Completed,Refunded,4907.35,663.03,883.32,5127.64
416,417,16,1224,5,43:34.3,43:34.3,35,Completed,Refunded,4353.23,696.41,783.58,4440.4
417,418,16,630,3,43:34.3,43:34.3,35,Cancelled,Paid,1428.22,77.9,257.08,1607.4
418,419,16,1278,5,43:34.3,43:34.3,35,Cancelled,Pending,2480.76,30.59,446.54,2896.71
419,420,16,900,4,43:34.3,43:34.3,35,Completed,Refunded,2855.82,185.29,514.05,3184.58
420,421,16,1332,5,43:34.3,43:34.3,35,Completed,Pending,4999.13,186.15,899.84,5712.82
421,422,16,846,4,43:34.3,43:34.3,35,Completed,Failed,4772.84,521.1,859.11,5110.85
422,423,16,144,1,43:34.3,43:34.3,35,Cancelled,Pending,1318.5,13.47,237.33,1542.36
423,424,16,2142,8,43:34.3,43:34.3,35,Confirmed,Paid,4877.2,613.04,877.9,5142.06
424,425,16,90,1,43:34.3,43:34.3,35,Cancelled,Refunded,898.89,81.34,161.8,979.35
425,426,16,2250,9,43:34.3,43:34.3,35,Completed,Failed,2844.42,97.68,512,3258.74
426,427,16,1170,5,43:34.3,43:34.3,35,Cancelled,Failed,2615.18,12.36,470.73,3073.55
427,428,16,684,3,43:34.3,43:34.3,35,Cancelled,Refunded,2127.77,229.85,383,2280.92
428,429,16,1386,6,43:34.3,43:34.3,35,Completed,Paid,4482.05,887.6,806.77,4401.22
429,430,16,2682,10,43:34.3,43:34.3,35,Cancelled,Failed,2092.55,396.5,376.66,2072.71
430,431,16,2358,9,43:34.3,43:34.3,35,Confirmed,Refunded,3841.56,723.61,691.48,3809.43
431,432,16,306,2,43:34.3,43:34.3,35,Cancelled,Paid,1245.55,75.71,224.2,1394.04
432,433,16,1170,5,43:34.3,43:34.3,35,Cancelled,Pending,3875.24,636.23,697.54,3936.55
433,434,17,2024,8,43:34.3,43:34.3,36,Confirmed,Refunded,512.23,68.39,92.2,536.04
434,435,17,1430,6,43:34.3,43:34.3,36,Confirmed,Paid,4215.81,642.21,758.85,4332.45
435,436,17,1322,5,43:34.3,43:34.3,36,Confirmed,Paid,3754.46,467.48,675.8,3962.78
436,437,17,404,2,43:34.3,43:34.3,36,Confirmed,Failed,1414.64,277.07,254.64,1392.21
437,438,17,458,2,43:34.3,43:34.3,36,Cancelled,Failed,4117.96,268.25,741.23,4590.94
438,439,17,1538,6,43:34.3,43:34.3,36,Confirmed,Refunded,1709.65,283.56,307.74,1733.83
439,440,17,2348,9,43:34.3,43:34.3,36,Completed,Paid,4794.78,647.57,863.06,5010.27
440,441,17,1808,7,43:34.3,43:34.3,36,Cancelled,Refunded,4683.82,553.2,843.09,4973.71
441,442,17,2132,8,43:34.3,43:34.3,36,Confirmed,Refunded,2941.24,86.45,529.42,3384.21
442,443,17,566,3,43:34.3,43:34.3,36,Completed,Refunded,4903.99,453.48,882.72,5333.23
443,444,17,1052,4,43:34.3,43:34.3,36,Completed,Refunded,1012.24,97.6,182.2,1096.84
444,445,17,404,2,43:34.3,43:34.3,36,Confirmed,Paid,855.56,49.64,154,959.92
445,446,17,1376,6,43:34.3,43:34.3,36,Completed,Paid,3504.05,42.96,630.73,4091.82
446,447,17,512,2,43:34.3,43:34.3,36,Cancelled,Refunded,519.44,71.35,93.5,541.59
447,448,17,2402,9,43:34.3,43:34.3,36,Confirmed,Paid,2713.55,247.06,488.44,2954.93
448,449,17,1916,8,43:34.3,43:34.3,36,Confirmed,Pending,1025.22,108.82,184.54,1100.94
449,450,17,1160,5,43:34.3,43:34.3,36,Cancelled,Paid,2078.86,45.49,374.19,2407.56
450,451,17,2024,8,43:34.3,43:34.3,36,Cancelled,Pending,3471.19,552,624.81,3544
451,452,17,1538,6,43:34.3,43:34.3,36,Completed,Refunded,3556.44,574.59,640.16,3622.01
452,453,17,2024,8,43:34.3,43:34.3,36,Cancelled,Paid,4505.76,733.89,811.04,4582.91
453,454,17,1430,6,43:34.3,43:34.3,36,Completed,Pending,1561.47,281.35,281.06,1561.18
454,455,17,674,3,43:34.3,43:34.3,36,Confirmed,Pending,888.57,39.19,159.94,1009.32
455,456,17,2132,8,43:34.3,43:34.3,36,Completed,Pending,4695.17,464.43,845.13,5075.87
456,457,17,1592,6,43:34.3,43:34.3,36,Confirmed,Failed,1639.1,119.28,295.04,1814.86
457,458,17,566,3,43:34.3,43:34.3,36,Cancelled,Pending,4145.95,61.7,746.27,4830.52
458,459,17,782,3,43:34.3,43:34.3,36,Confirmed,Pending,1722.2,279.79,310,1752.41
459,460,17,566,3,43:34.3,43:34.3,36,Confirmed,Refunded,1446.3,88.77,260.33,1617.86
460,461,17,1268,5,43:34.3,43:34.3,36,Completed,Pending,2835.57,152.74,510.4,3193.23
461,462,17,998,4,43:34.3,43:34.3,36,Cancelled,Refunded,4280.18,520.38,770.43,4530.23
462,463,17,1214,5,43:34.3,43:34.3,36,Confirmed,Failed,1672.76,42.63,301.1,1931.23
463,464,17,1592,6,43:34.3,43:34.3,36,Confirmed,Refunded,1458.43,187.38,262.52,1533.57
464,465,17,944,4,43:34.3,43:34.3,36,Cancelled,Failed,3259.52,205.29,586.71,3640.94
465,466,17,80,1,43:34.3,43:34.3,36,Cancelled,Failed,1573.2,258.5,283.18,1597.88
466,467,17,512,2,43:34.3,43:34.3,36,Completed,Paid,3380.9,561.86,608.56,3427.6
467,468,17,2240,9,43:34.3,43:34.3,36,Cancelled,Paid,2545.74,213.53,458.23,2790.44
468,469,17,674,3,43:34.3,43:34.3,36,Cancelled,Failed,4094.24,332.37,736.96,4498.83
469,470,17,1376,6,43:34.3,43:34.3,36,Confirmed,Failed,4436.07,844.25,798.49,4390.31
470,471,17,1376,6,43:34.3,43:34.3,36,Completed,Failed,3824.91,598.38,688.48,3915.01
471,472,17,782,3,43:34.3,43:34.3,36,Confirmed,Paid,1960.76,287.93,352.94,2025.77
472,473,18,1560,6,43:34.3,43:34.3,26,Completed,Pending,3822.2,720.55,688,3789.65
473,474,18,1506,6,43:34.3,43:34.3,26,Confirmed,Refunded,1636.86,130.15,294.63,1801.34
474,475,18,2154,8,43:34.3,43:34.3,26,Confirmed,Refunded,3732.47,237.96,671.84,4166.35
475,476,18,1776,7,43:34.3,43:34.3,26,Confirmed,Failed,663.22,85.69,119.38,696.91
476,477,18,48,1,43:34.3,43:34.3,26,Completed,Paid,1191.49,59.63,214.47,1346.33
477,478,18,1236,5,43:34.3,43:34.3,26,Confirmed,Paid,4580,4.66,824.4,5399.74
478,479,18,588,3,43:34.3,43:34.3,26,Cancelled,Pending,2696.36,244.47,485.34,2937.23
479,480,18,2154,8,43:34.3,43:34.3,26,Cancelled,Pending,1425.33,190.8,256.56,1491.09
480,481,18,1668,7,43:34.3,43:34.3,26,Completed,Failed,4197.91,710.91,755.62,4242.62
481,482,18,1020,4,43:34.3,43:34.3,26,Confirmed,Failed,1915.28,362.17,344.75,1897.86
482,483,18,588,3,43:34.3,43:34.3,26,Confirmed,Paid,4240.58,653.77,763.3,4350.11
483,484,18,372,2,43:34.3,43:34.3,26,Confirmed,Failed,3341.1,154.76,601.4,3787.74
484,485,18,1506,6,43:34.3,43:34.3,26,Confirmed,Refunded,3447.76,211.45,620.6,3856.91
485,486,18,1344,5,43:34.3,43:34.3,26,Cancelled,Failed,637.28,93.35,114.71,658.64
486,487,18,1938,8,43:34.3,43:34.3,26,Confirmed,Refunded,3136.14,117.28,564.51,3583.37
487,488,18,2424,9,43:34.3,43:34.3,26,Confirmed,Refunded,2903.66,208.06,522.66,3218.26
488,489,18,750,3,43:34.3,43:34.3,26,Completed,Pending,3617.68,144.86,651.18,4124
489,490,18,534,2,43:34.3,43:34.3,26,Confirmed,Failed,3250.53,324.51,585.1,3511.12
490,491,18,2262,9,43:34.3,43:34.3,26,Confirmed,Refunded,559.14,81.24,100.65,578.55
491,492,18,1776,7,43:34.3,43:34.3,26,Confirmed,Refunded,1494.51,59.69,269.01,1703.83
492,493,18,2262,9,43:34.3,43:34.3,26,Cancelled,Paid,592.52,35.14,106.65,664.03
493,494,18,2316,9,43:34.3,43:34.3,26,Cancelled,Paid,550.98,107.23,99.18,542.93
494,495,18,1614,6,43:34.3,43:34.3,26,Completed,Failed,2709.69,441.56,487.74,2755.87
495,496,18,1398,6,43:34.3,43:34.3,26,Cancelled,Failed,2217.9,256.04,399.22,2361.08
496,497,18,2370,9,43:34.3,43:34.3,26,Completed,Refunded,4100.05,179.17,738.01,4658.89
497,498,18,2586,10,43:34.3,43:34.3,26,Confirmed,Pending,1510.46,50.15,271.88,1732.19
498,499,18,696,3,43:34.3,43:34.3,26,Completed,Pending,2495.31,328.41,449.16,2616.06
499,500,18,642,3,43:34.3,43:34.3,26,Cancelled,Paid,2457.88,66.15,442.42,2834.15
500,501,18,102,1,43:34.3,43:34.3,26,Confirmed,Failed,4966.23,851.8,893.92,5008.35
501,502,19,1019,4,43:34.3,43:34.3,19,Cancelled,Failed,2004.95,296.43,360.89,2069.41
502,503,19,2531,10,43:34.3,43:34.3,19,Completed,Refunded,3654.24,664.64,657.76,3647.36
503,504,19,965,4,43:34.3,43:34.3,19,Confirmed,Failed,2833.07,294.58,509.95,3048.44
504,505,19,965,4,43:34.3,43:34.3,19,Confirmed,Failed,3652.82,141.36,657.51,4168.97
505,506,19,1235,5,43:34.3,43:34.3,19,Completed,Pending,2508.54,347.51,451.54,2612.57
506,507,19,695,3,43:34.3,43:34.3,19,Confirmed,Refunded,1235.2,10.66,222.34,1446.88
507,508,19,2153,8,43:34.3,43:34.3,19,Completed,Failed,3168.14,124.57,570.27,3613.84
508,509,19,1397,6,43:34.3,43:34.3,19,Completed,Refunded,866.89,38.43,156.04,984.5
509,510,19,425,2,43:34.3,43:34.3,19,Completed,Failed,1189.91,129.05,214.18,1275.04
510,511,19,2099,8,43:34.3,43:34.3,19,Cancelled,Paid,1314.71,117.59,236.65,1433.77
511,512,19,1451,6,43:34.3,43:34.3,19,Completed,Pending,3350,373.93,603,3579.07
512,513,19,1829,7,43:34.3,43:34.3,19,Confirmed,Paid,1878.98,311.35,338.22,1905.85
513,514,19,1019,4,43:34.3,43:34.3,19,Confirmed,Refunded,765.35,11.26,137.76,891.85
514,515,19,1019,4,43:34.3,43:34.3,19,Completed,Pending,3361.48,242.82,605.07,3723.73
515,516,19,2477,10,43:34.3,43:34.3,19,Confirmed,Failed,574.62,44.49,103.43,633.56
516,517,19,1559,6,43:34.3,43:34.3,19,Cancelled,Pending,2039.52,282.38,367.11,2124.25
517,518,19,2207,9,43:34.3,43:34.3,19,Completed,Pending,501.98,30.85,90.36,561.49
518,519,19,2369,9,43:34.3,43:34.3,19,Completed,Paid,1314.5,215.85,236.61,1335.26
519,520,19,2261,9,43:34.3,43:34.3,19,Confirmed,Pending,1733.56,187.57,312.04,1858.03
520,521,19,1829,7,43:34.3,43:34.3,19,Confirmed,Refunded,2014.26,358.35,362.57,2018.48
521,522,19,1991,8,43:34.3,43:34.3,19,Completed,Pending,1072.6,152.17,193.07,1113.5
522,523,19,1235,5,43:34.3,43:34.3,19,Completed,Pending,4508.26,526.12,811.49,4793.63
523,524,19,1991,8,43:34.3,43:34.3,19,Completed,Refunded,3215.34,40.18,578.76,3753.92
524,525,19,1019,4,43:34.3,43:34.3,19,Confirmed,Paid,2947.12,505.37,530.48,2972.23
525,526,19,2477,10,43:34.3,43:34.3,19,Cancelled,Paid,1866.95,215.4,336.05,1987.6
526,527,19,1019,4,43:34.3,43:34.3,19,Cancelled,Pending,2751.49,26.66,495.27,3220.1
527,528,19,2153,8,43:34.3,43:34.3,19,Completed,Refunded,772.73,53.83,139.09,857.99
528,529,19,803,3,43:34.3,43:34.3,19,Confirmed,Failed,4477.63,671.53,805.97,4612.07
529,530,19,533,2,43:34.3,43:34.3,19,Confirmed,Refunded,3990.35,653.53,718.26,4055.08
530,531,19,1289,5,43:34.3,43:34.3,19,Completed,Paid,1064.89,2.29,191.68,1254.28
531,532,19,1937,8,43:34.3,43:34.3,19,Confirmed,Paid,1307.42,109.29,235.34,1433.47
532,533,19,1613,6,43:34.3,43:34.3,19,Cancelled,Failed,545.83,28.2,98.25,615.88
