Booking_ID,User_ID,Provider_ID,Service_ID,Booking_Date,Service_Date,Service_Location,Booking_Status,Payment_Status,Service_Time,Booking_Time,Lead_Time,Service_Time_Slot,Base_Fare,Adjusted_Fare,Location_Adjusted_Fare,Final_Payment
20479,824,19,1,2023-12-15,2023-12-21,16,Completed,Refunded,5,17:27:48,6,Night,402,402.0,562.0,646.3
15671,630,19,1,2023-12-14,2023-12-22,16,Cancelled,Paid,8,17:51:18,8,Morning,402,402.0,562.0,562.0
12913,516,19,1,2023-12-17,2023-12-23,16,Confirmed,Pending,7,20:40:03,6,Morning,402,402.0,562.0,562.0
10573,426,19,1,2023-12-22,2023-12-25,16,Confirmed,Refunded,21,18:10:17,3,Evening,402,402.0,562.0,618.2
20237,816,19,1,2023-12-22,2023-12-28,16,Completed,Failed,22,16:52:47,6,Night,402,402.0,562.0,646.3
27724,1122,19,1,2023-12-25,2024-01-01,16,Cancelled,Paid,5,13:12:42,7,Night,402,402.0,562.0,646.3
4985,203,19,1,2024-01-01,2024-01-05,16,Completed,Refunded,13,13:23:12,4,Afternoon,402,402.0,562.0,590.1
4991,203,19,1,2023-12-27,2024-01-06,16,Completed,Refunded,12,11:46:57,10,Afternoon,402,402.0,562.0,590.1
29057,1183,20,1,2015-12-17,2015-12-19,2,Completed,Paid,8,17:32:09,2,Morning,402,482.4,502.4,502.4
8902,351,20,1,2015-12-17,2015-12-24,2,Cancelled,Paid,8,10:28:43,7,Morning,402,402.0,422.0,422.0
22291,906,20,1,2015-12-21,2015-12-28,2,Cancelled,Refunded,15,22:21:32,7,Afternoon,402,402.0,422.0,443.1
21837,888,21,1,2014-11-16,2014-11-21,11,Cancelled,Pending,23,17:11:25,5,Night,402,402.0,512.0,588.8
28393,1152,21,1,2014-11-22,2014-11-25,11,Confirmed,Failed,3,01:39:54,3,Night,402,402.0,512.0,588.8
18701,756,22,1,2017-09-24,2017-10-01,52,Cancelled,Failed,13,03:23:49,7,Afternoon,402,402.0,922.0,968.1
5227,214,22,1,2017-10-01,2017-10-03,52,Completed,Refunded,8,00:14:22,2,Morning,402,482.4,1002.4,1002.4
5243,214,22,1,2017-09-30,2017-10-06,52,Cancelled,Paid,8,16:02:01,6,Morning,402,402.0,922.0,922.0
5981,243,22,1,2017-09-30,2017-10-07,52,Confirmed,Refunded,11,13:44:17,7,Morning,402,402.0,922.0,922.0
10978,441,22,1,2017-10-02,2017-10-12,52,Completed,Pending,5,11:07:48,10,Night,402,402.0,922.0,1060.3
11613,468,22,1,2017-10-06,2017-10-14,52,Confirmed,Failed,21,09:00:32,8,Evening,402,402.0,922.0,1014.2
17834,715,22,1,2017-10-09,2017-10-15,52,Completed,Failed,22,07:29:45,6,Night,402,402.0,922.0,1060.3
5253,214,22,1,2017-10-09,2017-10-16,52,Confirmed,Refunded,12,12:56:00,7,Afternoon,402,402.0,922.0,968.1
10455,422,22,1,2017-10-15,2017-10-17,52,Completed,Pending,3,07:19:20,2,Night,402,482.4,1002.4,1152.76
5702,233,22,1,2017-10-10,2017-10-20,52,Confirmed,Refunded,0,21:09:18,10,Night,402,402.0,922.0,1060.3
11604,468,22,1,2017-10-18,2017-10-22,52,Completed,Pending,5,06:27:09,4,Night,402,402.0,922.0,1060.3
26480,1063,22,1,2017-10-17,2017-10-25,52,Completed,Failed,6,07:14:34,8,Morning,402,402.0,922.0,922.0
2379,99,22,1,2017-10-20,2017-10-27,52,Completed,Refunded,16,18:33:44,7,Afternoon,402,402.0,922.0,968.1
5231,214,22,1,2017-10-30,2017-11-01,52,Cancelled,Paid,18,22:57:52,2,Evening,402,482.4,1002.4,1102.64
22148,901,23,1,2016-04-13,2016-04-23,41,Cancelled,Refunded,18,04:47:14,10,Evening,402,402.0,812.0,893.2
703,27,23,1,2016-04-19,2016-04-24,41,Confirmed,Pending,23,10:17:44,5,Night,402,402.0,812.0,933.8
27463,1108,23,1,2016-04-19,2016-04-27,41,Cancelled,Pending,4,10:29:56,8,Night,402,402.0,812.0,933.8
8223,324,23,1,2016-04-26,2016-04-28,41,Completed,Paid,1,12:14:41,2,Night,402,482.4,892.4,1026.26
2564,107,23,1,2016-04-23,2016-05-02,41,Completed,Pending,2,06:41:41,9,Night,402,402.0,812.0,933.8
28189,1144,23,1,2016-05-04,2016-05-07,41,Cancelled,Pending,2,03:02:06,3,Night,402,402.0,812.0,933.8
23178,938,23,1,2016-04-28,2016-05-08,41,Cancelled,Failed,22,06:17:30,10,Night,402,402.0,812.0,933.8
19928,805,23,1,2016-05-06,2016-05-12,41,Cancelled,Failed,23,06:35:17,6,Night,402,402.0,812.0,933.8
8213,324,23,1,2016-05-15,2016-05-17,41,Cancelled,Refunded,2,06:44:52,2,Night,402,482.4,892.4,1026.26
17392,695,23,1,2016-05-16,2016-05-20,41,Completed,Refunded,11,12:55:45,4,Morning,402,402.0,812.0,812.0
19935,805,23,1,2016-05-19,2016-05-25,41,Cancelled,Pending,22,17:23:03,6,Night,402,402.0,812.0,933.8
29038,1182,23,1,2016-05-23,2016-05-28,41,Completed,Refunded,13,05:22:23,5,Afternoon,402,402.0,812.0,852.6
28201,1144,23,1,2016-05-24,2016-05-31,41,Confirmed,Failed,3,15:42:14,7,Night,402,402.0,812.0,933.8
19166,774,23,1,2016-05-23,2016-06-02,41,Confirmed,Pending,11,05:19:01,10,Morning,402,402.0,812.0,812.0
27447,1108,23,1,2016-05-26,2016-06-03,41,Confirmed,Pending,5,08:37:38,8,Night,402,402.0,812.0,933.8
29025,1182,23,1,2016-05-29,2016-06-08,41,Confirmed,Refunded,16,17:28:00,10,Afternoon,402,402.0,812.0,852.6
23164,938,23,1,2016-06-08,2016-06-11,41,Cancelled,Refunded,18,16:23:13,3,Evening,402,402.0,812.0,893.2
23589,954,23,1,2016-06-11,2016-06-15,41,Confirmed,Paid,23,12:32:36,4,Night,402,402.0,812.0,933.8
12425,495,23,1,2016-06-17,2016-06-19,41,Cancelled,Refunded,5,04:37:09,2,Night,402,482.4,892.4,1026.26
17404,695,23,1,2016-06-19,2016-06-21,41,Cancelled,Refunded,13,04:15:00,2,Afternoon,402,482.4,892.4,937.02
19957,805,23,1,2016-06-18,2016-06-24,41,Completed,Paid,10,03:41:31,6,Morning,402,402.0,812.0,812.0
19961,805,23,1,2016-06-19,2016-06-28,41,Confirmed,Paid,23,06:37:54,9,Night,402,402.0,812.0,933.8
22139,901,23,1,2016-06-27,2016-07-01,41,Completed,Failed,15,12:19:12,4,Afternoon,402,402.0,812.0,852.6
6428,259,24,1,2020-07-11,2020-07-13,10,Completed,Paid,4,21:58:06,2,Night,402,482.4,582.4,669.76
4180,169,24,1,2020-07-09,2020-07-14,10,Cancelled,Paid,0,10:59:51,5,Night,402,402.0,502.0,577.3
5974,242,24,1,2020-07-09,2020-07-17,10,Completed,Paid,19,17:25:33,8,Evening,402,402.0,502.0,552.2
29584,1203,24,1,2020-07-15,2020-07-19,10,Cancelled,Refunded,7,16:26:16,4,Morning,402,402.0,502.0,502.0
1442,62,24,1,2020-07-13,2020-07-22,10,Confirmed,Refunded,6,23:58:13,9,Morning,402,402.0,502.0,502.0
4656,192,24,1,2020-07-21,2020-07-24,10,Completed,Paid,18,20:37:39,3,Evening,402,402.0,502.0,552.2
10235,412,24,1,2020-07-23,2020-07-28,10,Completed,Pending,21,07:44:29,5,Evening,402,402.0,502.0,552.2
5977,242,24,1,2020-07-26,2020-08-02,10,Confirmed,Pending,21,13:03:44,7,Evening,402,402.0,502.0,552.2
3797,156,25,1,2022-12-28,2023-01-05,51,Cancelled,Paid,12,18:51:55,8,Afternoon,402,402.0,912.0,957.6
29367,1197,25,1,2022-12-31,2023-01-09,51,Completed,Failed,6,06:49:55,9,Morning,402,402.0,912.0,912.0
13585,548,25,1,2023-01-03,2023-01-13,51,Completed,Refunded,13,09:01:38,10,Afternoon,402,402.0,912.0,957.6
2988,124,25,1,2023-01-11,2023-01-17,51,Completed,Refunded,14,23:17:58,6,Afternoon,402,402.0,912.0,957.6
30588,1242,25,1,2023-01-12,2023-01-18,51,Cancelled,Failed,10,23:46:07,6,Morning,402,402.0,912.0,912.0
28428,1153,25,1,2023-01-14,2023-01-23,51,Completed,Paid,2,12:04:36,9,Night,402,402.0,912.0,1048.8
28437,1153,25,1,2023-01-14,2023-01-24,51,Cancelled,Failed,1,18:16:41,10,Night,402,402.0,912.0,1048.8
30585,1242,25,1,2023-01-21,2023-01-26,51,Confirmed,Paid,17,16:03:26,5,Evening,402,402.0,912.0,1003.2
30561,1242,25,1,2023-01-26,2023-01-31,51,Cancelled,Pending,21,16:33:40,5,Evening,402,402.0,912.0,1003.2
18743,758,25,1,2023-01-28,2023-02-03,51,Confirmed,Pending,5,10:05:33,6,Night,402,402.0,912.0,1048.8
29403,1197,25,1,2023-01-26,2023-02-04,51,Confirmed,Pending,13,21:23:14,9,Afternoon,402,402.0,912.0,957.6
18746,758,25,1,2023-01-29,2023-02-08,51,Completed,Paid,0,01:34:51,10,Night,402,402.0,912.0,1048.8
11358,456,25,1,2023-02-08,2023-02-10,51,Completed,Refunded,9,22:52:11,2,Morning,402,482.4,992.4,992.4
2970,124,25,1,2023-02-05,2023-02-12,51,Completed,Paid,23,14:57:55,7,Night,402,402.0,912.0,1048.8
22126,899,26,1,2021-08-13,2021-08-23,36,Confirmed,Paid,21,16:56:35,10,Evening,402,402.0,762.0,838.2
7249,286,27,1,2018-11-24,2018-12-01,54,Cancelled,Refunded,13,17:33:38,7,Afternoon,402,402.0,942.0,989.1
16930,680,27,1,2018-11-27,2018-12-02,54,Cancelled,Failed,5,09:31:49,5,Night,402,402.0,942.0,1083.3
186,7,27,1,2018-11-27,2018-12-07,54,Cancelled,Failed,12,07:13:03,10,Afternoon,402,402.0,942.0,989.1
204,7,27,1,2018-12-04,2018-12-11,54,Completed,Pending,3,13:53:40,7,Night,402,402.0,942.0,1083.3
18041,722,27,1,2018-12-09,2018-12-16,54,Completed,Pending,16,12:25:00,7,Afternoon,402,402.0,942.0,989.1
31566,1285,28,1,2014-04-16,2014-04-20,7,Cancelled,Paid,9,19:17:36,4,Morning,402,402.0,472.0,472.0
11882,478,28,1,2014-04-20,2014-04-23,7,Completed,Pending,5,17:14:34,3,Night,402,402.0,472.0,542.8
11117,447,29,1,2015-01-03,2015-01-05,17,Completed,Paid,2,18:13:00,2,Night,402,482.4,652.4,750.26
12633,503,29,1,2015-01-07,2015-01-10,17,Completed,Refunded,0,16:28:42,3,Night,402,402.0,572.0,657.8
22738,920,29,1,2015-01-06,2015-01-12,17,Completed,Failed,16,00:39:33,6,Afternoon,402,402.0,572.0,600.6
1060,43,29,1,2015-01-04,2015-01-13,17,Confirmed,Pending,19,15:05:12,9,Evening,402,402.0,572.0,629.2
15449,618,29,1,2015-01-12,2015-01-18,17,Cancelled,Failed,14,05:47:09,6,Afternoon,402,402.0,572.0,600.6
5740,234,29,1,2015-01-11,2015-01-21,17,Completed,Pending,8,05:43:26,10,Morning,402,402.0,572.0,572.0
32616,1330,29,1,2015-01-22,2015-01-24,17,Completed,Failed,18,12:21:50,2,Evening,402,482.4,652.4,717.64
22417,910,29,1,2015-01-20,2015-01-25,17,Confirmed,Failed,7,00:12:03,5,Morning,402,402.0,572.0,572.0
25091,1012,29,1,2015-01-20,2015-01-29,17,Completed,Pending,0,21:32:36,9,Night,402,402.0,572.0,657.8
15724,634,29,1,2015-01-23,2015-02-02,17,Cancelled,Failed,8,07:17:12,10,Morning,402,402.0,572.0,572.0
22798,921,29,1,2015-01-31,2015-02-04,17,Cancelled,Failed,19,03:35:47,4,Evening,402,402.0,572.0,629.2
15717,634,29,1,2015-01-29,2015-02-06,17,Completed,Failed,22,18:12:19,8,Night,402,402.0,572.0,657.8
1036,43,29,1,2015-02-07,2015-02-11,17,Confirmed,Pending,7,16:45:40,4,Morning,402,402.0,572.0,572.0
22770,920,29,1,2015-02-14,2015-02-16,17,Completed,Pending,8,05:56:43,2,Morning,402,482.4,652.4,652.4
22763,920,29,1,2015-02-18,2015-02-21,17,Confirmed,Pending,5,02:53:18,3,Night,402,402.0,572.0,657.8
28952,1178,29,1,2015-02-20,2015-02-22,17,Confirmed,Failed,14,20:38:46,2,Afternoon,402,482.4,652.4,685.02
11138,447,29,1,2015-02-18,2015-02-24,17,Confirmed,Failed,4,03:31:30,6,Night,402,402.0,572.0,657.8
22426,910,29,1,2015-02-23,2015-03-01,17,Completed,Pending,7,09:27:06,6,Morning,402,402.0,572.0,572.0
8658,339,30,1,2022-04-19,2022-04-24,8,Cancelled,Paid,13,01:37:27,5,Afternoon,402,402.0,482.0,506.1
6488,260,30,1,2022-04-22,2022-04-26,8,Completed,Pending,15,11:27:22,4,Afternoon,402,402.0,482.0,506.1
14058,567,30,1,2022-04-25,2022-04-29,8,Completed,Refunded,17,19:30:23,4,Evening,402,402.0,482.0,530.2
23739,960,30,1,2022-04-22,2022-04-30,8,Confirmed,Failed,1,10:00:50,8,Night,402,402.0,482.0,554.3
3103,130,30,1,2022-04-26,2022-05-05,8,Confirmed,Paid,10,13:15:06,9,Morning,402,402.0,482.0,482.0
27691,1118,30,1,2022-04-27,2022-05-06,8,Cancelled,Refunded,6,15:13:33,9,Morning,402,402.0,482.0,482.0
14740,594,30,1,2022-05-05,2022-05-10,8,Cancelled,Pending,14,01:32:57,5,Afternoon,402,402.0,482.0,506.1
30091,1224,30,1,2022-05-04,2022-05-14,8,Cancelled,Failed,2,16:30:44,10,Night,402,402.0,482.0,554.3
9416,377,30,1,2022-05-10,2022-05-18,8,Cancelled,Failed,15,11:18:31,8,Afternoon,402,402.0,482.0,506.1
29753,1212,30,1,2022-05-12,2022-05-20,8,Confirmed,Pending,4,22:08:04,8,Night,402,402.0,482.0,554.3
5855,238,30,1,2022-05-14,2022-05-24,8,Cancelled,Refunded,4,11:53:50,10,Night,402,402.0,482.0,554.3
6467,260,30,1,2022-05-22,2022-05-26,8,Completed,Pending,18,03:53:56,4,Evening,402,402.0,482.0,530.2
119,4,30,1,2022-05-27,2022-05-31,8,Cancelled,Paid,5,16:57:02,4,Night,402,402.0,482.0,554.3
5850,238,30,1,2022-06-01,2022-06-05,8,Cancelled,Refunded,1,01:59:43,4,Night,402,402.0,482.0,554.3
9415,377,30,1,2022-05-29,2022-06-08,8,Completed,Paid,22,03:22:18,10,Night,402,402.0,482.0,554.3
27051,1093,31,1,2015-09-02,2015-09-05,48,Cancelled,Paid,14,12:05:13,3,Afternoon,402,402.0,882.0,926.1
26485,1064,31,1,2015-08-30,2015-09-06,48,Completed,Refunded,6,01:31:00,7,Morning,402,402.0,882.0,882.0
8441,332,31,1,2015-09-09,2015-09-11,48,Cancelled,Failed,0,05:50:44,2,Night,402,482.4,962.4,1106.76
30290,1233,31,1,2015-09-09,2015-09-16,48,Completed,Pending,17,20:53:37,7,Evening,402,402.0,882.0,970.2
8008,315,31,1,2015-09-12,2015-09-18,48,Confirmed,Pending,7,13:02:49,6,Morning,402,402.0,882.0,882.0
21657,881,31,1,2015-09-16,2015-09-19,48,Completed,Paid,9,16:30:17,3,Morning,402,402.0,882.0,882.0
15296,612,31,1,2015-09-14,2015-09-23,48,Completed,Pending,10,15:05:56,9,Morning,402,402.0,882.0,882.0
8424,332,31,1,2015-09-18,2015-09-28,48,Cancelled,Refunded,22,03:08:14,10,Night,402,402.0,882.0,1014.3
27077,1093,31,1,2015-09-21,2015-09-30,48,Cancelled,Paid,6,08:36:12,9,Morning,402,402.0,882.0,882.0
26482,1064,31,1,2015-09-29,2015-10-03,48,Completed,Pending,3,05:28:12,4,Night,402,402.0,882.0,1014.3
11375,458,31,1,2015-10-03,2015-10-08,48,Completed,Failed,21,11:56:44,5,Evening,402,402.0,882.0,970.2
31268,1270,31,1,2015-10-09,2015-10-12,48,Completed,Pending,9,17:23:11,3,Morning,402,402.0,882.0,882.0
12705,508,31,1,2015-10-11,2015-10-14,48,Confirmed,Refunded,16,22:57:40,3,Afternoon,402,402.0,882.0,926.1
21970,895,31,1,2015-10-07,2015-10-16,48,Cancelled,Paid,21,20:13:13,9,Evening,402,402.0,882.0,970.2
1,0,31,1,2015-10-11,2015-10-18,48,Cancelled,Pending,3,21:54:11,7,Night,402,402.0,882.0,1014.3
12703,508,31,1,2015-10-14,2015-10-22,48,Confirmed,Pending,9,14:09:56,8,Morning,402,402.0,882.0,882.0
893,37,31,1,2015-10-18,2015-10-25,48,Cancelled,Paid,17,18:51:19,7,Evening,402,402.0,882.0,970.2
26268,1056,31,1,2015-10-21,2015-10-26,48,Completed,Failed,9,02:07:23,5,Morning,402,402.0,882.0,882.0
27366,1103,31,1,2015-10-25,2015-10-28,48,Cancelled,Paid,11,15:23:53,3,Morning,402,402.0,882.0,882.0
20093,810,32,1,2023-11-30,2023-12-05,34,Completed,Pending,10,21:47:51,5,Morning,402,402.0,742.0,742.0
18102,725,32,1,2023-11-30,2023-12-07,34,Cancelled,Refunded,10,15:55:02,7,Morning,402,402.0,742.0,742.0
24173,974,32,1,2023-12-08,2023-12-10,34,Cancelled,Failed,16,23:07:43,2,Afternoon,402,482.4,822.4,863.52
14478,584,32,1,2023-12-11,2023-12-13,34,Completed,Pending,18,21:51:37,2,Evening,402,482.4,822.4,904.64
30754,1248,32,1,2023-12-06,2023-12-14,34,Confirmed,Refunded,13,03:21:15,8,Afternoon,402,402.0,742.0,779.1
18042,723,32,1,2023-12-09,2023-12-18,34,Cancelled,Refunded,15,03:25:35,9,Afternoon,402,402.0,742.0,779.1
24137,974,32,1,2023-12-16,2023-12-21,34,Cancelled,Pending,15,10:15:59,5,Afternoon,402,402.0,742.0,779.1
4826,198,32,1,2023-12-22,2023-12-24,34,Confirmed,Pending,17,20:43:43,2,Evening,402,482.4,822.4,904.64
22346,908,32,1,2023-12-24,2023-12-28,34,Completed,Pending,9,13:06:07,4,Morning,402,402.0,742.0,742.0
24136,974,32,1,2023-12-30,2024-01-02,34,Completed,Paid,22,20:07:00,3,Night,402,402.0,742.0,853.3
27421,1106,32,1,2024-01-03,2024-01-06,34,Confirmed,Paid,18,02:24:05,3,Evening,402,402.0,742.0,816.2
30970,1256,33,1,2015-10-14,2015-10-18,24,Cancelled,Pending,1,23:39:31,4,Night,402,402.0,642.0,738.3
16941,681,33,1,2015-10-16,2015-10-23,24,Cancelled,Refunded,5,06:39:55,7,Night,402,402.0,642.0,738.3
1562,67,33,1,2015-10-24,2015-10-27,24,Completed,Refunded,7,07:40:31,3,Morning,402,402.0,642.0,642.0
27967,1133,33,1,2015-10-30,2015-11-01,24,Completed,Refunded,13,16:36:06,2,Afternoon,402,482.4,722.4,758.52
1604,67,33,1,2015-10-30,2015-11-04,24,Confirmed,Refunded,13,18:45:43,5,Afternoon,402,402.0,642.0,674.1
26850,1080,33,1,2015-11-01,2015-11-08,24,Confirmed,Paid,16,08:51:29,7,Afternoon,402,402.0,642.0,674.1
7269,288,33,1,2015-11-06,2015-11-09,24,Cancelled,Failed,17,20:34:32,3,Evening,402,402.0,642.0,706.2
2785,116,33,1,2015-11-01,2015-11-11,24,Confirmed,Refunded,5,21:50:00,10,Night,402,402.0,642.0,738.3
23453,948,33,1,2015-11-06,2015-11-12,24,Confirmed,Refunded,13,15:41:57,6,Afternoon,402,402.0,642.0,674.1
2777,116,33,1,2015-11-07,2015-11-16,24,Completed,Refunded,13,17:07:19,9,Afternoon,402,402.0,642.0,674.1
27981,1133,33,1,2015-11-12,2015-11-19,24,Completed,Pending,11,22:56:49,7,Morning,402,402.0,642.0,642.0
11956,481,33,1,2015-11-15,2015-11-21,24,Cancelled,Paid,4,21:11:41,6,Night,402,402.0,642.0,738.3
20667,835,34,1,2012-12-01,2012-12-08,40,Cancelled,Refunded,21,18:40:01,7,Evening,402,402.0,802.0,882.2
24969,1007,34,1,2012-12-09,2012-12-11,40,Completed,Pending,15,19:34:40,2,Afternoon,402,482.4,882.4,926.52
24341,981,34,1,2012-12-12,2012-12-16,40,Cancelled,Pending,23,04:29:06,4,Night,402,402.0,802.0,922.3
30762,1249,34,1,2012-12-14,2012-12-20,40,Completed,Refunded,4,18:31:53,6,Night,402,402.0,802.0,922.3
7029,280,34,1,2012-12-11,2012-12-21,40,Cancelled,Paid,2,11:39:07,10,Night,402,402.0,802.0,922.3
7532,295,34,1,2012-12-13,2012-12-22,40,Cancelled,Refunded,14,01:23:58,9,Afternoon,402,402.0,802.0,842.1
16270,656,34,1,2012-12-16,2012-12-26,40,Cancelled,Pending,3,16:37:48,10,Night,402,402.0,802.0,922.3
24332,981,34,1,2012-12-25,2012-12-31,40,Completed,Paid,3,06:24:40,6,Night,402,402.0,802.0,922.3
15508,621,34,1,2012-12-24,2013-01-01,40,Cancelled,Pending,15,04:40:57,8,Afternoon,402,402.0,802.0,842.1
20811,844,34,1,2012-12-30,2013-01-06,40,Cancelled,Failed,13,13:21:17,7,Afternoon,402,402.0,802.0,842.1
7502,295,34,1,2012-12-31,2013-01-09,40,Cancelled,Paid,1,12:21:21,9,Night,402,402.0,802.0,922.3
32543,1328,34,1,2013-01-04,2013-01-12,40,Cancelled,Paid,10,14:15:57,8,Morning,402,402.0,802.0,802.0
20800,844,34,1,2013-01-11,2013-01-15,40,Cancelled,Paid,14,01:44:33,4,Afternoon,402,402.0,802.0,842.1
10279,414,34,1,2013-01-13,2013-01-18,40,Cancelled,Failed,10,04:30:15,5,Morning,402,402.0,802.0,802.0
1448,63,34,1,2013-01-18,2013-01-22,40,Cancelled,Paid,6,16:16:18,4,Morning,402,402.0,802.0,802.0
23488,950,35,1,2013-07-13,2013-07-21,21,Completed,Paid,13,14:08:49,8,Afternoon,402,402.0,612.0,642.6
19249,779,35,1,2013-07-18,2013-07-23,21,Completed,Refunded,12,13:18:05,5,Afternoon,402,402.0,612.0,642.6
26708,1074,35,1,2013-07-21,2013-07-24,21,Cancelled,Pending,1,04:25:35,3,Night,402,402.0,612.0,703.8
20389,821,35,1,2013-07-20,2013-07-25,21,Confirmed,Refunded,1,05:48:49,5,Night,402,402.0,612.0,703.8
24427,985,35,1,2013-07-24,2013-07-30,21,Confirmed,Paid,4,07:00:03,6,Night,402,402.0,612.0,703.8
15309,613,36,1,2021-11-27,2021-12-01,35,Completed,Failed,8,00:52:26,4,Morning,402,402.0,752.0,752.0
13028,520,36,1,2021-12-02,2021-12-05,35,Confirmed,Pending,1,00:43:53,3,Night,402,402.0,752.0,864.8
25024,1008,36,1,2021-12-01,2021-12-06,35,Completed,Refunded,13,02:22:47,5,Afternoon,402,402.0,752.0,789.6
28677,1166,36,1,2021-12-03,2021-12-10,35,Confirmed,Pending,3,08:16:20,7,Night,402,402.0,752.0,864.8
16904,679,36,1,2021-12-09,2021-12-14,35,Confirmed,Pending,3,15:03:45,5,Night,402,402.0,752.0,864.8
25730,1038,36,1,2021-12-17,2021-12-19,35,Completed,Failed,23,15:59:00,2,Night,402,482.4,832.4,957.26
15357,615,36,1,2021-12-15,2021-12-24,35,Confirmed,Failed,11,17:13:37,9,Morning,402,402.0,752.0,752.0
31354,1273,36,1,2021-12-21,2021-12-27,35,Cancelled,Refunded,11,21:19:47,6,Morning,402,402.0,752.0,752.0
8859,350,36,1,2021-12-23,2022-01-01,35,Cancelled,Pending,3,21:21:58,9,Night,402,402.0,752.0,864.8
15377,615,36,1,2021-12-30,2022-01-04,35,Cancelled,Refunded,5,01:27:26,5,Night,402,402.0,752.0,864.8
13254,532,36,1,2021-12-30,2022-01-09,35,Confirmed,Failed,18,06:49:11,10,Evening,402,402.0,752.0,827.2
16916,679,36,1,2022-01-07,2022-01-13,35,Completed,Failed,21,04:52:47,6,Evening,402,402.0,752.0,827.2
6993,279,37,1,2017-02-15,2017-02-24,37,Completed,Failed,20,21:24:49,9,Evening,402,402.0,772.0,849.2
30367,1236,37,1,2017-02-21,2017-02-25,37,Confirmed,Pending,20,11:58:23,4,Evening,402,402.0,772.0,849.2
31836,1297,37,1,2017-02-24,2017-03-01,37,Completed,Refunded,23,04:36:26,5,Night,402,402.0,772.0,887.8
3544,148,37,1,2017-02-28,2017-03-06,37,Completed,Paid,13,06:17:13,6,Afternoon,402,402.0,772.0,810.6
15181,609,37,1,2017-03-06,2017-03-10,37,Confirmed,Refunded,9,00:14:16,4,Morning,402,402.0,772.0,772.0
27136,1094,37,1,2017-03-06,2017-03-11,37,Completed,Pending,6,07:16:48,5,Morning,402,402.0,772.0,772.0
28319,1149,38,1,2022-08-11,2022-08-19,44,Confirmed,Refunded,22,14:35:32,8,Night,402,402.0,842.0,968.3
3653,150,38,1,2022-08-16,2022-08-24,44,Completed,Failed,0,22:12:31,8,Night,402,402.0,842.0,968.3
13820,560,38,1,2022-08-22,2022-08-29,44,Completed,Paid,17,08:14:04,7,Evening,402,402.0,842.0,926.2
22623,915,38,1,2022-08-26,2022-09-02,44,Confirmed,Pending,14,06:12:27,7,Afternoon,402,402.0,842.0,884.1
3621,150,38,1,2022-08-31,2022-09-05,44,Completed,Pending,20,09:03:17,5,Evening,402,402.0,842.0,926.2
30798,1250,38,1,2022-09-03,2022-09-10,44,Completed,Pending,4,04:44:14,7,Night,402,402.0,842.0,968.3
18347,737,38,1,2022-09-07,2022-09-11,44,Confirmed,Paid,16,01:28:59,4,Afternoon,402,402.0,842.0,884.1
18542,747,38,1,2022-09-09,2022-09-12,44,Completed,Paid,13,18:10:54,3,Afternoon,402,402.0,842.0,884.1
22540,913,38,1,2022-09-04,2022-09-13,44,Confirmed,Pending,15,13:01:29,9,Afternoon,402,402.0,842.0,884.1
8720,342,38,1,2022-09-08,2022-09-16,44,Completed,Failed,7,19:41:55,8,Morning,402,402.0,842.0,842.0
8382,330,38,1,2022-09-09,2022-09-19,44,Cancelled,Pending,22,21:58:44,10,Night,402,402.0,842.0,968.3
21432,870,38,1,2022-09-17,2022-09-24,44,Cancelled,Pending,1,05:52:48,7,Night,402,402.0,842.0,968.3
5934,241,38,1,2022-09-17,2022-09-25,44,Confirmed,Pending,3,12:57:25,8,Night,402,402.0,842.0,968.3
22403,909,38,1,2022-09-24,2022-09-26,44,Completed,Pending,19,20:05:44,2,Evening,402,482.4,922.4,1014.64
22600,915,38,1,2022-09-21,2022-09-27,44,Confirmed,Paid,0,09:15:33,6,Night,402,402.0,842.0,968.3
27231,1099,39,1,2013-06-21,2013-06-27,42,Confirmed,Paid,14,23:41:19,6,Afternoon,402,402.0,822.0,863.1
24804,998,39,1,2013-06-24,2013-07-01,42,Confirmed,Paid,23,02:01:43,7,Night,402,402.0,822.0,945.3
11417,460,39,1,2013-06-27,2013-07-03,42,Cancelled,Refunded,19,10:03:12,6,Evening,402,402.0,822.0,904.2
19381,783,39,1,2013-06-27,2013-07-07,42,Completed,Refunded,10,18:44:44,10,Morning,402,402.0,822.0,822.0
9110,360,39,1,2013-07-03,2013-07-10,42,Cancelled,Failed,16,12:01:12,7,Afternoon,402,402.0,822.0,863.1
17303,692,39,1,2013-07-05,2013-07-11,42,Cancelled,Pending,15,15:33:11,6,Afternoon,402,402.0,822.0,863.1
7199,284,39,1,2013-07-02,2013-07-12,42,Completed,Pending,6,14:08:35,10,Morning,402,402.0,822.0,822.0
8988,355,39,1,2013-07-07,2013-07-14,42,Cancelled,Paid,3,15:09:19,7,Night,402,402.0,822.0,945.3
7167,284,39,1,2013-07-08,2013-07-16,42,Completed,Failed,18,12:36:44,8,Evening,402,402.0,822.0,904.2
24777,998,39,1,2013-07-09,2013-07-17,42,Confirmed,Refunded,11,12:07:24,8,Morning,402,402.0,822.0,822.0
15506,620,39,1,2013-07-08,2013-07-18,42,Confirmed,Refunded,4,23:39:24,10,Night,402,402.0,822.0,945.3
16408,662,39,1,2013-07-15,2013-07-21,42,Cancelled,Failed,19,10:25:39,6,Evening,402,402.0,822.0,904.2
